id,created,project_id,task_id,user_id,finish_time,task
7742,2020-06-19T13:16:36.759521,247,3457,198,2020-06-19T13:19:41.736055,Reasoning
7743,2020-06-19T13:18:07.356805,247,3458,198,2020-06-19T13:20:15.770176,Reasoning
7744,2020-06-19T13:19:42.039848,247,3459,198,2020-06-19T13:23:15.804348,Reasoning
7783,2020-07-01T21:22:54.278061,247,2858,137,2020-07-01T21:24:40.741060,Reasoning
7784,2020-07-01T21:22:54.391126,247,2859,137,2020-07-01T21:25:14.630659,Reasoning
7785,2020-07-01T21:26:05.538486,247,2860,137,2020-07-01T21:26:36.252638,Reasoning
7786,2020-07-01T21:26:05.652148,247,2861,137,2020-07-01T21:27:21.639899,Reasoning
7818,2020-07-04T00:53:09.439348,247,2862,137,2020-07-04T00:54:34.138302,Reasoning
7819,2020-07-04T00:53:09.582120,247,2863,137,2020-07-04T00:55:43.300179,Reasoning
7820,2020-07-04T00:54:34.494420,247,2864,137,2020-07-04T00:56:38.507541,Reasoning
8251,2020-09-17T20:09:26.348346,247,2858,349,2020-09-17T20:10:54.026151,Reasoning
8252,2020-09-17T20:09:26.535908,247,2859,349,2020-09-17T20:11:50.789019,Reasoning
8253,2020-09-17T20:10:54.185215,247,2860,349,2020-09-17T20:12:42.600437,Reasoning
8254,2020-09-17T20:11:50.959401,247,2861,349,2020-09-17T20:14:01.130776,Reasoning
8255,2020-09-17T20:12:42.779237,247,2862,349,2020-09-17T20:15:25.178584,Reasoning
8256,2020-09-17T20:14:01.302823,247,2863,349,2020-09-17T20:17:07.653005,Reasoning
8257,2020-09-17T20:15:25.327832,247,2864,349,2020-09-17T20:19:08.725172,Reasoning
8258,2020-09-17T20:17:07.833663,247,2865,349,2020-09-17T20:20:23.447132,Reasoning
8259,2020-09-17T20:19:08.875444,247,2866,349,2020-09-17T20:22:05.266978,Reasoning
8260,2020-09-17T20:20:23.617751,247,2867,349,2020-09-17T20:24:25.078448,Reasoning
8261,2020-09-17T20:22:05.434325,247,2869,349,2020-09-17T20:25:50.842516,Reasoning
8262,2020-09-17T20:24:25.286088,247,2870,349,2020-09-17T20:26:53.445855,Reasoning
8263,2020-09-17T20:25:51.006222,247,2871,349,2020-09-17T20:27:43.886210,Reasoning
8264,2020-09-17T20:26:53.655125,247,2927,349,2020-09-17T20:28:35.019946,Reasoning
8265,2020-09-17T20:27:44.061878,247,3036,349,2020-09-17T20:30:10.448263,Reasoning
8266,2020-09-17T20:28:35.196997,247,3051,349,2020-09-17T20:30:55.985758,Reasoning
8267,2020-09-17T20:30:10.626322,247,3052,349,2020-09-17T20:31:59.252553,Reasoning
8268,2020-09-17T20:30:56.180654,247,3053,349,2020-09-17T20:32:30.760525,Reasoning
8269,2020-09-17T20:31:59.429054,247,3054,349,2020-09-17T20:33:00.888715,Reasoning
8270,2020-09-17T20:32:30.953175,247,3055,349,2020-09-17T20:34:39.687866,Reasoning
8271,2020-09-17T20:33:01.068560,247,3056,349,2020-09-17T20:36:55.182940,Reasoning
8292,2020-09-22T16:04:48.252299,247,2858,350,2020-09-22T16:07:51.702835,Reasoning
8293,2020-09-22T16:04:48.373600,247,2859,350,2020-09-22T16:09:47.400072,Reasoning
8294,2020-09-22T16:07:51.844458,247,2860,350,2020-09-22T16:11:28.173142,Reasoning
8295,2020-09-22T16:09:47.531579,247,2861,350,2020-09-22T16:12:11.628233,Reasoning
8296,2020-09-22T16:11:28.305440,247,2862,350,2020-09-22T16:23:27.526300,Reasoning
8297,2020-09-22T16:12:11.764678,247,2863,350,2020-09-22T16:24:28.616021,Reasoning
8298,2020-09-22T16:23:27.659970,247,2864,350,2020-09-22T16:25:10.131787,Reasoning
8299,2020-09-22T16:24:28.743395,247,2865,350,2020-09-22T16:25:52.841829,Reasoning
8300,2020-09-22T16:25:10.280250,247,2866,350,2020-09-22T16:28:50.403908,Reasoning
8301,2020-09-22T16:25:52.976260,247,2867,350,2020-09-22T16:29:30.424679,Reasoning
8698,2020-10-17T10:33:40.658854,247,2858,149,2020-10-17T10:36:29.078973,Reasoning
8699,2020-10-17T10:33:41.003418,247,2859,149,2020-10-17T10:38:07.817976,Reasoning
8700,2020-10-17T10:36:29.237795,247,2860,149,2020-10-17T10:38:59.723030,Reasoning
8701,2020-10-17T10:38:08.016204,247,2861,149,2020-10-17T10:40:25.089763,Reasoning
8702,2020-10-17T10:38:59.922424,247,2862,149,2020-10-17T10:43:23.024682,Reasoning
8703,2020-10-17T10:40:25.287072,247,2863,149,2020-10-17T10:47:17.951264,Reasoning
8704,2020-10-17T10:43:23.693124,247,2864,149,2020-10-17T10:48:00.517027,Reasoning
8705,2020-10-17T10:47:18.314341,247,2865,149,2020-10-17T10:49:09.973072,Reasoning
8706,2020-10-17T10:48:00.679722,247,2866,149,2020-10-17T10:50:12.131184,Reasoning
8707,2020-10-17T10:49:10.167764,247,2867,149,2020-10-17T10:55:28.520087,Reasoning
8708,2020-10-17T10:50:12.324293,247,2869,149,2020-10-17T10:58:41.771021,Reasoning
8709,2020-10-17T10:55:28.725671,247,2870,149,2020-10-17T11:03:20.963125,Reasoning
8710,2020-10-17T10:58:41.924979,247,2871,149,2020-10-17T11:06:26.408190,Reasoning
8711,2020-10-17T11:03:21.159283,247,2927,149,2020-10-17T11:13:33.286088,Reasoning
8712,2020-10-17T11:26:40.246953,247,3036,149,2020-10-17T11:29:02.662035,Reasoning
8713,2020-10-17T11:26:41.854694,247,3051,149,2020-10-17T11:30:25.132791,Reasoning
8714,2020-10-17T11:29:02.886521,247,3052,149,2020-10-17T11:31:07.453116,Reasoning
8715,2020-10-17T11:30:25.326197,247,3053,149,2020-10-17T11:31:39.185177,Reasoning
8716,2020-10-17T11:31:07.640494,247,3054,149,2020-10-17T11:33:28.774679,Reasoning
8717,2020-10-17T11:31:39.389219,247,3055,149,2020-10-17T11:35:03.896684,Reasoning
8718,2020-10-17T11:33:28.968091,247,3056,149,2020-10-17T11:35:56.623604,Reasoning
8719,2020-10-17T11:35:04.095693,247,3082,149,2020-10-17T11:42:22.314833,Reasoning
8720,2020-10-17T11:35:56.824651,247,3088,149,2020-10-17T11:47:16.986713,Reasoning
8721,2020-10-17T11:42:22.703665,247,3444,149,2020-10-17T11:54:14.937653,Reasoning
8722,2020-10-17T11:47:17.175514,247,3455,149,2020-10-17T11:56:03.068087,Reasoning
8723,2020-10-17T11:54:15.094139,247,3456,149,2020-10-17T11:59:23.722463,Reasoning
8724,2020-10-17T11:56:03.270252,247,3457,149,2020-10-17T12:01:47.398524,Reasoning
8725,2020-10-17T11:59:23.919458,247,3458,149,2020-10-17T12:07:24.984291,Reasoning
8726,2020-10-17T12:01:47.591836,247,3459,149,2020-10-17T12:08:27.404499,Reasoning
8727,2020-10-17T12:07:25.424217,247,3553,149,2020-10-17T12:09:36.109729,Reasoning
8732,2020-10-17T22:10:19.827273,247,2858,443,2020-10-18T00:06:13.707904,Reasoning
8733,2020-10-17T22:10:19.957925,247,2859,443,2020-10-18T00:08:56.942815,Reasoning
8734,2020-10-18T00:06:13.868874,247,2860,443,2020-10-18T00:14:19.058407,Reasoning
8735,2020-10-18T00:08:57.089981,247,2861,443,2020-10-18T00:18:53.286786,Reasoning
8736,2020-10-18T00:14:19.204113,247,2862,443,2020-10-18T00:30:11.465543,Reasoning
8737,2020-10-18T00:18:53.432817,247,2863,443,2020-10-18T00:54:05.230688,Reasoning
8738,2020-10-18T00:30:11.615137,247,2864,443,2020-10-18T00:57:57.407192,Reasoning
8739,2020-10-18T00:54:05.399624,247,2865,443,2020-10-18T01:02:56.138618,Reasoning
8740,2020-10-18T00:57:57.559476,247,2866,443,2020-10-18T01:05:33.729636,Reasoning
8741,2020-10-18T01:02:56.293749,247,2867,443,2020-10-18T01:07:24.918914,Reasoning
8742,2020-10-18T01:05:33.876924,247,2869,443,2020-10-18T01:11:00.959893,Reasoning
8743,2020-10-18T01:07:25.064063,247,2870,443,2020-10-18T01:13:06.907245,Reasoning
8744,2020-10-18T01:11:01.118969,247,2871,443,2020-10-18T01:14:26.270899,Reasoning
8746,2020-10-18T16:07:10.892199,247,2858,446,2020-10-18T16:16:46.580487,Reasoning
8747,2020-10-18T16:07:11.015897,247,2859,446,2020-10-18T16:21:30.761380,Reasoning
8748,2020-10-18T16:16:46.722496,247,2860,446,2020-10-18T16:30:27.084890,Reasoning
8749,2020-10-18T16:21:30.900454,247,2861,446,2020-10-18T16:34:50.829150,Reasoning
8750,2020-10-18T16:30:27.232068,247,2862,446,2020-10-18T16:38:38.360726,Reasoning
8855,2020-10-21T20:13:56.925392,247,2858,463,2020-10-21T20:15:19.631165,Reasoning
8856,2020-10-21T20:13:57.053434,247,2859,463,2020-10-21T20:17:49.257306,Reasoning
8933,2020-10-29T15:24:01.327130,247,2869,350,2020-10-29T15:28:03.372961,Reasoning
8934,2020-10-29T15:24:01.448341,247,2870,350,2020-10-29T15:28:37.808995,Reasoning
6806,2020-03-22T21:21:51.444276,245,2838,2,2020-03-22T21:23:50.903611,Probability
6807,2020-03-22T21:21:51.570770,245,2839,2,2020-03-22T21:26:28.274189,Probability
6808,2020-03-22T21:23:51.173213,245,2840,2,2020-03-22T21:27:55.734811,Probability
6809,2020-03-22T21:26:28.504431,245,2841,2,2020-03-22T21:31:23.698593,Probability
6812,2020-03-22T21:27:55.993186,245,2842,2,2020-03-22T21:35:56.358165,Probability
6813,2020-03-22T21:31:23.961074,245,2843,2,2020-03-22T21:36:47.889070,Probability
6814,2020-03-22T21:35:56.604230,245,2844,2,2020-03-22T21:37:44.868909,Probability
6815,2020-03-22T21:36:48.116161,245,2845,2,2020-03-22T21:38:56.812150,Probability
6820,2020-03-22T21:37:45.149632,245,2846,2,2020-03-22T21:42:26.749647,Probability
6822,2020-03-22T21:38:57.060577,245,2847,2,2020-03-22T21:43:06.316884,Probability
6836,2020-03-22T21:54:31.046730,245,2838,233,2020-03-22T21:56:25.940560,Probability
6839,2020-03-22T21:54:31.229288,245,2839,233,2020-03-22T21:58:31.876711,Probability
6842,2020-03-22T21:56:26.250295,245,2840,233,2020-03-22T22:00:52.599022,Probability
6844,2020-03-22T21:58:32.147242,245,2841,233,2020-03-22T22:02:25.963325,Probability
6846,2020-03-22T22:00:52.860365,245,2842,233,2020-03-22T22:04:41.716560,Probability
6847,2020-03-22T22:02:26.230135,245,2843,233,2020-03-22T22:06:12.668036,Probability
6848,2020-03-22T22:04:41.986887,245,2844,233,2020-03-22T22:08:17.663439,Probability
6849,2020-03-22T22:06:12.938643,245,2845,233,2020-03-22T22:11:03.297151,Probability
6850,2020-03-22T22:08:17.923260,245,2846,233,2020-03-22T22:14:37.368065,Probability
6851,2020-03-22T22:11:03.574553,245,2847,233,2020-03-22T22:16:45.231687,Probability
6876,2020-03-23T06:35:38.109557,245,2838,30,2020-03-23T06:36:50.498535,Probability
6877,2020-03-23T06:35:38.228510,245,2839,30,2020-03-23T06:38:17.304541,Probability
6878,2020-03-23T06:36:50.876939,245,2840,30,2020-03-23T06:39:31.210585,Probability
6879,2020-03-23T06:38:17.500417,245,2841,30,2020-03-23T06:44:52.698067,Probability
6880,2020-03-23T06:39:31.408296,245,2842,30,2020-03-23T06:45:37.858542,Probability
6881,2020-03-23T06:44:52.894136,245,2843,30,2020-03-23T06:54:33.160914,Probability
6882,2020-03-23T06:45:38.046332,245,2844,30,2020-03-23T06:54:49.081196,Probability
6883,2020-03-23T06:54:33.395831,245,2845,30,2020-03-23T06:55:17.108215,Probability
6884,2020-03-23T06:54:49.270085,245,2846,30,2020-03-23T06:55:47.231276,Probability
6885,2020-03-23T06:55:17.381161,245,2847,30,2020-03-23T06:56:50.637846,Probability
6927,2020-03-23T20:18:29.760573,245,2838,231,2020-03-23T20:21:07.768298,Probability
6928,2020-03-23T20:18:29.926006,245,2839,231,2020-03-23T20:21:47.763611,Probability
6944,2020-03-23T20:38:00.439248,245,2840,237,2020-03-23T20:42:36.096317,Probability
6973,2020-03-23T21:51:23.675115,245,2841,198,2020-03-23T21:59:10.615508,Probability
6974,2020-03-23T21:51:23.849542,245,2842,198,2020-03-23T22:01:23.309388,Probability
6975,2020-03-23T20:53:45.044665,245,2841,127,2020-03-23T22:06:13.730481,Probability
6976,2020-03-23T20:53:45.188045,245,2842,127,2020-03-23T22:10:15.063223,Probability
6983,2020-03-23T21:59:10.849014,245,2843,198,2020-03-23T23:11:28.500606,Probability
6984,2020-03-23T22:01:23.522477,245,2844,198,2020-03-23T23:12:33.392406,Probability
6985,2020-03-23T23:11:28.738639,245,2845,198,2020-03-23T23:14:46.425767,Probability
6986,2020-03-23T22:10:15.367181,245,2844,127,2020-03-23T23:16:47.027827,Probability
6987,2020-03-23T23:15:25.375370,245,2846,198,2020-03-23T23:17:42.315068,Probability
6988,2020-03-23T23:15:25.527935,245,2847,198,2020-03-23T23:18:17.514511,Probability
6989,2020-03-23T22:10:15.482475,245,2845,127,2020-03-23T23:20:29.557126,Probability
6990,2020-03-23T23:16:47.268284,245,2847,127,2020-03-23T23:22:18.407781,Probability
7034,2020-03-24T05:05:34.607621,245,2868,205,2020-03-24T05:07:59.726893,Probability
7044,2020-03-24T16:43:07.876265,245,2868,127,2020-03-24T16:48:42.448886,Probability
7048,2020-03-24T19:27:47.659153,245,2841,237,2020-03-24T19:55:28.047596,Probability
7467,2020-06-04T23:38:51.452796,245,2868,35,2020-06-04T23:44:55.638341,Probability
7468,2020-06-04T23:38:51.569955,245,2926,35,2020-06-04T23:45:49.393173,Probability
7469,2020-06-04T23:44:55.904017,245,2937,35,2020-06-04T23:46:32.130025,Probability
7470,2020-06-04T23:45:49.638046,245,2938,35,2020-06-04T23:47:33.575827,Probability
7471,2020-06-04T23:46:32.355816,245,2939,35,2020-06-04T23:49:01.942956,Probability
7472,2020-06-04T23:47:33.835607,245,2940,35,2020-06-04T23:51:21.171554,Probability
7473,2020-06-04T23:49:02.206096,245,2941,35,2020-06-04T23:59:55.214231,Probability
7474,2020-06-04T23:51:21.437072,245,3035,35,2020-06-05T00:00:34.671748,Probability
7475,2020-06-04T23:59:55.463421,245,3044,35,2020-06-05T00:01:26.576879,Probability
7476,2020-06-05T00:00:34.950201,245,3045,35,2020-06-05T00:02:14.694171,Probability
7477,2020-06-05T00:01:26.797384,245,3046,35,2020-06-05T00:03:13.981200,Probability
7478,2020-06-05T00:02:14.955919,245,3047,35,2020-06-05T00:03:39.011044,Probability
7501,2020-06-08T22:33:01.517198,245,2926,177,2020-06-08T22:35:44.701656,Probability
7502,2020-06-08T22:33:01.954464,245,2937,177,2020-06-08T22:41:47.299124,Probability
7503,2020-06-08T22:35:45.004121,245,2938,177,2020-06-08T22:56:07.455069,Probability
7504,2020-06-08T22:41:47.648626,245,2939,177,2020-06-08T22:58:13.514939,Probability
7505,2020-06-08T22:56:07.777958,245,2940,177,2020-06-08T22:59:56.293618,Probability
7506,2020-06-08T22:58:13.837476,245,2941,177,2020-06-08T23:00:31.070589,Probability
7507,2020-06-08T22:59:56.594378,245,3035,177,2020-06-08T23:01:37.840191,Probability
7508,2020-06-08T23:03:00.096165,245,3044,177,2020-06-08T23:04:30.720265,Probability
7509,2020-06-08T23:03:00.372639,245,3045,177,2020-06-08T23:13:49.335947,Probability
7510,2020-06-08T23:04:31.113116,245,3046,177,2020-06-08T23:15:53.370478,Probability
7538,2020-06-15T22:12:04.327912,245,2926,5,2020-06-15T22:13:49.180754,Probability
7539,2020-06-15T22:12:41.935269,245,2926,234,2020-06-15T22:16:15.186075,Probability
7540,2020-06-15T22:12:42.134599,245,2937,234,2020-06-15T22:17:55.536160,Probability
7543,2020-06-15T22:16:15.464841,245,2938,234,2020-06-15T22:19:28.618994,Probability
7548,2020-06-15T22:17:55.903870,245,2939,234,2020-06-15T22:22:16.302927,Probability
7556,2020-06-15T22:24:01.586912,245,2940,234,2020-06-15T22:25:25.947433,Probability
7558,2020-06-15T22:20:37.996845,245,2937,1,2020-06-15T22:26:11.591387,Probability
7559,2020-06-15T22:24:01.770674,245,2941,234,2020-06-15T22:27:03.295829,Probability
7560,2020-06-15T22:25:26.231129,245,3035,234,2020-06-15T22:27:35.700812,Probability
7563,2020-06-15T22:27:03.568042,245,3044,234,2020-06-15T22:28:27.811702,Probability
7565,2020-06-15T22:27:35.964464,245,3045,234,2020-06-15T22:29:28.700105,Probability
7566,2020-06-15T22:28:28.105720,245,3046,234,2020-06-15T22:30:58.469175,Probability
7568,2020-06-15T22:20:38.132420,245,2938,1,2020-06-15T22:31:37.142111,Probability
7570,2020-06-15T22:31:08.336348,245,3047,234,2020-06-15T22:35:51.470816,Probability
7572,2020-06-15T22:31:08.621040,245,3048,234,2020-06-15T22:37:15.755573,Probability
7573,2020-06-15T22:35:51.744668,245,3049,234,2020-06-15T22:39:39.304551,Probability
7574,2020-06-15T22:37:16.051816,245,3050,234,2020-06-15T22:43:00.217576,Probability
7578,2020-06-15T22:26:11.932364,245,2939,1,2020-06-15T22:47:43.658599,Probability
7579,2020-06-15T22:31:37.357234,245,2940,1,2020-06-15T22:52:19.243263,Probability
7581,2020-06-15T22:47:43.885515,245,2941,1,2020-06-15T22:55:01.605790,Probability
7594,2020-06-15T22:35:20.591532,245,2939,127,2020-06-15T22:59:53.818088,Probability
7600,2020-06-15T22:52:19.492841,245,3035,1,2020-06-15T23:03:13.282649,Probability
7601,2020-06-15T23:02:13.685557,245,3035,2,2020-06-15T23:03:28.736679,Probability
7603,2020-06-15T23:02:13.834788,245,3044,2,2020-06-15T23:05:03.607439,Probability
7605,2020-06-15T23:03:29.003675,245,3045,2,2020-06-15T23:06:08.530903,Probability
7606,2020-06-15T23:05:03.888750,245,3046,2,2020-06-15T23:08:03.433971,Probability
7608,2020-06-15T23:06:08.789771,245,3047,2,2020-06-15T23:08:59.818329,Probability
7609,2020-06-15T22:55:01.842996,245,3044,1,2020-06-15T23:09:06.247082,Probability
7610,2020-06-15T23:08:03.699847,245,3048,2,2020-06-15T23:09:49.564888,Probability
7611,2020-06-15T23:09:00.146505,245,3049,2,2020-06-15T23:10:19.490514,Probability
7612,2020-06-15T23:09:49.814181,245,3050,2,2020-06-15T23:12:22.770249,Probability
7630,2020-06-16T16:31:02.351030,245,3047,4,2020-06-16T16:32:47.758745,Probability
7631,2020-06-16T16:31:02.484002,245,3048,4,2020-06-16T16:34:09.137198,Probability
7632,2020-06-16T16:32:47.959253,245,3049,4,2020-06-16T16:36:11.600918,Probability
7633,2020-06-16T16:34:09.351527,245,3050,4,2020-06-16T16:37:19.191257,Probability
7709,2020-06-16T23:39:20.636252,245,3048,127,2020-06-16T23:43:31.888627,Probability
7710,2020-06-16T23:44:30.818723,245,3049,127,2020-06-16T23:46:04.979664,Probability
7711,2020-06-16T23:44:31.375352,245,3050,127,2020-06-16T23:47:52.429878,Probability
7723,2020-06-19T10:57:18.986223,245,3442,198,2020-06-19T10:58:50.288641,Probability
7724,2020-06-19T10:57:19.299943,245,3450,198,2020-06-19T11:02:28.921520,Probability
7725,2020-06-19T10:58:50.665809,245,3451,198,2020-06-19T11:03:22.599774,Probability
7726,2020-06-19T11:02:29.327568,245,3452,198,2020-06-19T11:08:59.011768,Probability
7879,2020-08-11T02:34:25.960157,245,2838,322,2020-08-11T02:45:16.213541,Probability
7880,2020-08-18T20:09:22.056832,245,2839,322,2020-08-18T20:10:51.993770,Probability
7881,2020-08-18T20:44:39.614753,245,2840,322,2020-08-18T20:49:40.948175,Probability
7882,2020-08-18T21:49:07.789751,245,2841,322,2020-08-18T23:31:19.586919,Probability
7883,2020-08-18T21:49:14.989218,245,2842,322,2020-08-18T23:33:21.152328,Probability
7884,2020-08-18T23:31:19.774035,245,2843,322,2020-08-18T23:35:05.400116,Probability
7885,2020-08-18T23:33:21.375494,245,2844,322,2020-08-18T23:39:23.036320,Probability
7886,2020-08-18T23:35:05.612364,245,2845,322,2020-08-18T23:41:48.472263,Probability
7887,2020-08-18T23:39:23.305630,245,2846,322,2020-08-18T23:43:23.321398,Probability
7888,2020-08-18T23:41:48.700047,245,2847,322,2020-08-18T23:44:54.147827,Probability
7889,2020-08-18T23:43:23.563625,245,2868,322,2020-08-18T23:47:58.797861,Probability
7912,2020-09-05T17:44:23.356157,245,2868,2,2020-09-05T17:54:43.184810,Probability
7995,2020-09-08T21:28:03.826396,245,2838,335,2020-09-08T21:30:38.999941,Probability
7996,2020-09-08T21:28:04.185771,245,2839,335,2020-09-08T21:31:27.088698,Probability
7997,2020-09-08T21:30:39.317187,245,2840,335,2020-09-08T21:33:01.134423,Probability
7998,2020-09-08T21:33:19.817999,245,2841,335,2020-09-08T21:37:51.573954,Probability
8069,2020-09-10T16:18:16.008864,245,2838,330,2020-09-10T16:22:12.441763,Probability
8070,2020-09-10T16:18:16.122052,245,2839,330,2020-09-10T16:23:33.442703,Probability
8071,2020-09-10T16:22:12.574363,245,2840,330,2020-09-10T16:26:43.149744,Probability
8072,2020-09-10T16:23:33.577585,245,2841,330,2020-09-10T16:30:42.446420,Probability
8073,2020-09-10T16:26:43.279100,245,2842,330,2020-09-10T16:32:20.822325,Probability
8074,2020-09-10T16:30:42.578355,245,2843,330,2020-09-10T16:33:25.740789,Probability
8075,2020-09-10T16:32:20.954012,245,2844,330,2020-09-10T16:37:57.651525,Probability
8076,2020-09-10T16:33:25.870224,245,2845,330,2020-09-10T16:41:04.036603,Probability
8077,2020-09-10T16:37:57.781789,245,2846,330,2020-09-10T16:42:53.297753,Probability
8078,2020-09-10T16:41:04.170128,245,2847,330,2020-09-10T16:43:52.544027,Probability
8120,2020-09-15T13:47:03.129425,245,2838,201,2020-09-15T13:54:23.395106,Probability
8146,2020-09-15T14:23:55.837571,245,2839,201,2020-09-15T14:33:47.260377,Probability
8192,2020-09-16T10:23:59.635330,245,2838,221,2020-09-16T10:25:37.464718,Probability
8193,2020-09-16T10:23:59.704629,245,2839,221,2020-09-16T10:27:10.372227,Probability
8194,2020-09-16T10:25:37.559635,245,2840,221,2020-09-16T10:28:13.006642,Probability
8195,2020-09-16T10:27:10.472059,245,2841,221,2020-09-16T10:28:46.979560,Probability
8196,2020-09-16T10:28:13.100280,245,2842,221,2020-09-16T10:29:05.027655,Probability
8335,2020-09-30T06:35:13.859465,245,2838,340,2020-09-30T06:45:16.257323,Probability
8336,2020-09-30T06:35:13.946294,245,2839,340,2020-09-30T06:50:17.791470,Probability
8337,2020-09-30T06:45:16.392000,245,2840,340,2020-09-30T06:54:54.286348,Probability
8345,2020-10-01T20:56:39.273511,245,2838,374,2020-10-01T20:57:19.765135,Probability
8346,2020-10-01T20:56:39.467089,245,2839,374,2020-10-01T20:59:56.540062,Probability
8348,2020-10-02T20:37:23.425668,245,2838,364,2020-10-02T20:40:52.274266,Probability
8449,2020-10-03T20:16:49.810374,245,2838,381,2020-10-03T20:23:10.287484,Probability
8450,2020-10-03T20:16:49.915818,245,2839,381,2020-10-03T20:25:12.187403,Probability
8451,2020-10-03T20:23:10.417741,245,2840,381,2020-10-03T20:27:41.471355,Probability
8452,2020-10-03T20:25:12.323532,245,2841,381,2020-10-03T20:29:41.077025,Probability
8453,2020-10-03T20:27:41.601702,245,2842,381,2020-10-03T20:32:59.487003,Probability
8454,2020-10-03T20:29:41.213109,245,2843,381,2020-10-03T20:35:09.536337,Probability
8455,2020-10-03T20:32:59.688240,245,2844,381,2020-10-03T20:36:25.795731,Probability
8456,2020-10-03T20:35:09.740949,245,2845,381,2020-10-03T20:38:53.816621,Probability
8457,2020-10-03T20:36:25.926892,245,2846,381,2020-10-03T20:42:30.174415,Probability
8458,2020-10-03T20:38:53.945599,245,2847,381,2020-10-03T20:45:24.099476,Probability
8513,2020-10-06T09:24:25.296106,245,2838,386,2020-10-06T09:28:39.933806,Probability
8514,2020-10-06T09:34:29.879607,245,2839,386,2020-10-06T09:37:13.629112,Probability
8515,2020-10-06T09:34:34.100794,245,2840,386,2020-10-06T09:48:35.568624,Probability
8516,2020-10-06T09:37:14.394369,245,2841,386,2020-10-06T09:54:50.173774,Probability
8517,2020-10-06T09:48:36.673773,245,2842,386,2020-10-06T09:58:03.998621,Probability
8518,2020-10-06T09:54:51.180507,245,2843,386,2020-10-06T10:01:03.789303,Probability
8519,2020-10-06T09:58:04.686249,245,2844,386,2020-10-06T10:05:49.413567,Probability
8520,2020-10-06T10:01:04.640121,245,2845,386,2020-10-06T10:08:42.012936,Probability
8521,2020-10-06T10:05:50.135505,245,2846,386,2020-10-06T10:11:11.832894,Probability
8522,2020-10-06T10:08:42.909378,245,2847,386,2020-10-06T10:14:54.931104,Probability
8527,2020-10-06T17:03:09.426606,245,2838,390,2020-10-06T17:06:57.143098,Probability
8528,2020-10-06T17:03:09.773237,245,2839,390,2020-10-06T17:10:26.551869,Probability
8529,2020-10-06T19:26:33.740754,245,2838,391,2020-10-06T19:30:58.059802,Probability
8542,2020-10-09T12:36:39.575294,245,2838,405,2020-10-09T12:42:38.442726,Probability
8543,2020-10-09T12:36:39.964707,245,2839,405,2020-10-09T12:45:01.914170,Probability
8544,2020-10-09T12:42:38.874585,245,2840,405,2020-10-09T12:46:48.478903,Probability
8545,2020-10-09T12:45:02.395512,245,2841,405,2020-10-09T12:57:28.004325,Probability
8546,2020-10-09T12:46:49.145312,245,2842,405,2020-10-09T12:59:08.405047,Probability
8547,2020-10-09T12:57:28.510666,245,2843,405,2020-10-09T13:01:18.980563,Probability
8585,2020-10-09T15:58:21.715412,245,2838,376,2020-10-09T16:13:48.796775,Probability
8586,2020-10-09T15:58:21.813592,245,2839,376,2020-10-09T16:15:57.116316,Probability
8798,2020-10-19T19:47:51.080528,245,2838,453,2020-10-19T19:49:45.976165,Probability
8799,2020-10-19T19:47:51.436537,245,2839,453,2020-10-19T19:51:09.215253,Probability
8800,2020-10-19T19:49:46.548350,245,2840,453,2020-10-19T19:53:12.886122,Probability
8801,2020-10-19T19:51:09.762354,245,2841,453,2020-10-19T19:58:35.202842,Probability
8802,2020-10-19T19:53:13.252155,245,2842,453,2020-10-19T20:01:57.035073,Probability
8803,2020-10-19T19:58:35.618094,245,2843,453,2020-10-19T20:03:43.089226,Probability
8804,2020-10-19T20:01:57.389806,245,2844,453,2020-10-19T20:05:40.372126,Probability
8805,2020-10-19T20:03:43.664752,245,2845,453,2020-10-19T20:11:11.287554,Probability
8806,2020-10-19T20:05:40.999369,245,2846,453,2020-10-19T20:13:36.228890,Probability
8807,2020-10-19T20:11:11.681339,245,2847,453,2020-10-19T20:20:05.447238,Probability
8810,2020-10-19T21:50:07.300600,245,2838,441,2020-10-19T21:52:55.800488,Probability
8811,2020-10-19T21:50:07.426140,245,2839,441,2020-10-19T22:06:33.949413,Probability
8812,2020-10-19T21:52:55.982044,245,2840,441,2020-10-19T22:08:16.384295,Probability
8850,2020-10-21T19:55:36.918846,245,2838,463,2020-10-21T19:59:48.076905,Probability
8863,2020-10-21T20:43:05.387095,245,2839,463,2020-10-21T20:44:22.255410,Probability
8864,2020-10-21T20:43:05.522155,245,2840,463,2020-10-21T20:45:43.486217,Probability
8865,2020-10-21T20:44:22.406760,245,2841,463,2020-10-21T20:46:41.586033,Probability
8953,2020-10-30T18:03:11.887298,245,2838,362,2020-10-30T18:08:49.455637,Probability
8954,2020-10-30T18:02:10.275655,245,2838,481,2020-10-30T18:12:19.651422,Probability
8955,2020-10-30T18:03:12.033386,245,2839,362,2020-10-30T18:13:06.995633,Probability
8956,2020-10-30T18:02:10.429025,245,2839,481,2020-10-30T18:17:18.301115,Probability
8957,2020-10-30T18:12:19.817992,245,2840,481,2020-10-30T18:21:46.057725,Probability
8958,2020-10-30T18:17:18.480183,245,2841,481,2020-10-30T18:24:24.224834,Probability
8959,2020-10-30T18:08:49.625972,245,2840,362,2020-10-30T18:25:23.585139,Probability
